Feature	Language	Complexity	Set
WALS122A	Turkish	0.0	WALS
WALS122A	TukangBesi	0.0	WALS
WALS122A	Amele	0.0	WALS
WALS122A	Yaqui	0.0	WALS
WALS122A	Hebrew(Modern)	0.0	WALS
WALS122A	Oromo(Harar)	0.0	WALS
WALS122A	Yoruba	1.0	WALS
WALS122A	Alamblak	0.0	WALS
WALS122A	Mandarin	0.0	WALS
WALS122A	Abkhaz	0.0	WALS
WALS122A	Guarana{i}	0.0	WALS
WALS122A	Kobon	0.0	WALS
WALS122A	Korean	0.0	WALS
WALS122A	Hixkaryana	0.0	WALS
WALS122A	Hindi	0.0	WALS
WALS122A	Swahili	0.0	WALS
WALS122A	Japanese	0.0	WALS
WALS122A	Kannada	0.0	WALS
WALS122A	Russian	0.0	WALS
WALS122A	Greenlandic(West)	0.0	WALS
WALS122A	Greek(Modern)	0.0	WALS
WALS122A	Lakhota	0.0	WALS
WALS122A	Evenki	0.0	WALS
WALS122A	Lezgian	0.0	WALS
WALS122A	Chamorro	0.0	WALS
WALS122A	Chukchi	0.0	WALS
WALS122A	Tagalog	0.0	WALS
WALS122A	Spanish	0.0	WALS
WALS122A	Ngiyambaa	0.0	WALS
WALS122A	Jakaltek	0.0	WALS
WALS122A	Arabic(Egyptian)	0.0	WALS
WALS122A	Krongo	0.0	WALS
WALS122A	Burushaski	0.0	WALS
WALS122A	Indonesian	0.0	WALS
WALS129A	Ainu	0.0	WALS
WALS129A	Slave	1.0	WALS
WALS129A	English	1.0	WALS
WALS129A	Fijian	1.0	WALS
WALS129A	Finnish	1.0	WALS
WALS129A	Basque	1.0	WALS
WALS129A	French	1.0	WALS
WALS129A	Thai	1.0	WALS
WALS129A	Hausa	0.0	WALS
WALS129A	Zulu	1.0	WALS
WALS129A	Khalkha	0.0	WALS
WALS129A	Tiwi	1.0	WALS
WALS129A	Mapudungun	1.0	WALS
WALS129A	Malagasy	1.0	WALS
WALS129A	Maori	0.0	WALS
WALS129A	Hungarian	1.0	WALS
WALS129A	German	1.0	WALS
WALS129A	Georgian	0.0	WALS
WALS129A	Turkish	1.0	WALS
WALS129A	Hebrew(Modern)	1.0	WALS
WALS129A	Mandarin	1.0	WALS
WALS129A	Abkhaz	1.0	WALS
WALS129A	Guarana{i}	1.0	WALS
WALS129A	Korean	1.0	WALS
WALS129A	Swahili	0.0	WALS
WALS129A	Japanese	0.0	WALS
WALS129A	Kannada	1.0	WALS
WALS129A	Russian	0.0	WALS
WALS129A	Greek(Modern)	1.0	WALS
WALS129A	Evenki	1.0	WALS
WALS129A	Lezgian	0.0	WALS
WALS129A	Chamorro	0.0	WALS
WALS129A	Tagalog	1.0	WALS
WALS129A	Spanish	1.0	WALS
WALS129A	Ngiyambaa	1.0	WALS
WALS129A	Jakaltek	0.0	WALS
WALS129A	Krongo	0.0	WALS
WALS129A	Burushaski	1.0	WALS
WALS129A	Indonesian	1.0	WALS
WALS13A	Ainu	0.666666666667	WALS
WALS13A	Meithei	0.666666666667	WALS
WALS13A	Slave	0.666666666667	WALS
WALS13A	English	0.0	WALS
WALS13A	Lango	0.666666666667	WALS
WALS13A	Latvian	0.666666666667	WALS
WALS13A	Imonda	0.0	WALS
WALS13A	Fijian	0.0	WALS
WALS13A	Finnish	0.0	WALS
WALS13A	Basque	0.0	WALS
WALS13A	Supyire	1.0	WALS
WALS13A	Iraqw	0.666666666667	WALS
WALS13A	French	0.0	WALS
WALS13A	Thai	1.0	WALS
WALS13A	Vietnamese	1.0	WALS
WALS13A	Hausa	0.666666666667	WALS
WALS13A	Zulu	0.666666666667	WALS
WALS13A	Khalkha	0.0	WALS
WALS13A	Tiwi	0.0	WALS
WALS13A	Yukaghir(Kolyma)	0.0	WALS
WALS13A	Mapudungun	0.0	WALS
WALS13A	Malagasy	0.0	WALS
WALS13A	Maori	0.0	WALS
WALS13A	Yimas	0.0	WALS
WALS13A	Hungarian	0.0	WALS
WALS13A	Persian	0.0	WALS
WALS13A	German	0.0	WALS
WALS13A	Georgian	0.0	WALS
WALS13A	Turkish	0.0	WALS
WALS13A	TukangBesi	0.0	WALS
WALS13A	Amele	0.0	WALS
WALS13A	Yaqui	0.666666666667	WALS
WALS13A	Oromo(Harar)	1.0	WALS
WALS13A	Yoruba	1.0	WALS
WALS13A	Alamblak	0.0	WALS
WALS13A	Mandarin	1.0	WALS
WALS13A	Abkhaz	0.0	WALS
WALS13A	Guarana{i}	0.0	WALS
WALS13A	Kobon	0.0	WALS
WALS13A	Korean	0.0	WALS
WALS13A	Hixkaryana	0.0	WALS
WALS13A	Hindi	0.0	WALS
WALS13A	Swahili	0.0	WALS
WALS13A	Japanese	0.666666666667	WALS
WALS13A	Kannada	0.0	WALS
WALS13A	Russian	0.0	WALS
WALS13A	Greenlandic(West)	0.0	WALS
WALS13A	Greek(Modern)	0.0	WALS
WALS13A	Lakhota	0.0	WALS
WALS13A	Evenki	0.0	WALS
WALS13A	Lezgian	0.0	WALS
WALS13A	Chamorro	0.0	WALS
WALS13A	Chukchi	0.0	WALS
WALS13A	Tagalog	0.0	WALS
WALS13A	Spanish	0.0	WALS
WALS13A	Ngiyambaa	0.0	WALS
WALS13A	Jakaltek	0.0	WALS
WALS13A	Arabic(Egyptian)	0.0	WALS
WALS13A	Krongo	0.666666666667	WALS
WALS13A	Burushaski	0.0	WALS
WALS13A	Indonesian	0.0	WALS
WALS10A	Ainu	0.0	WALS
WALS10A	Meithei	0.0	WALS
WALS10A	Slave	1.0	WALS
WALS10A	English	0.0	WALS
WALS10A	Lango	1.0	WALS
WALS10A	Latvian	0.0	WALS
WALS10A	Imonda	0.0	WALS
WALS10A	Fijian	0.0	WALS
WALS10A	Finnish	0.0	WALS
WALS10A	Basque	0.0	WALS
WALS10A	Supyire	1.0	WALS
WALS10A	Iraqw	0.0	WALS
WALS10A	French	1.0	WALS
WALS10A	Thai	0.0	WALS
WALS10A	Vietnamese	0.0	WALS
WALS10A	Hausa	0.0	WALS
WALS10A	Zulu	0.0	WALS
WALS10A	Khalkha	0.0	WALS
WALS10A	Tiwi	0.0	WALS
WALS10A	Yukaghir(Kolyma)	0.0	WALS
WALS10A	Mapudungun	0.0	WALS
WALS10A	Malagasy	0.0	WALS
WALS10A	Maori	0.0	WALS
WALS10A	Yimas	0.0	WALS
WALS10A	Hungarian	0.0	WALS
WALS10A	Persian	0.0	WALS
WALS10A	German	0.0	WALS
WALS10A	Georgian	0.0	WALS
WALS10A	Turkish	0.0	WALS
WALS10A	TukangBesi	0.0	WALS
WALS10A	Amele	0.0	WALS
WALS10A	Yaqui	0.0	WALS
WALS10A	Hebrew(Modern)	0.0	WALS
WALS10A	Oromo(Harar)	0.0	WALS
WALS10A	Yoruba	1.0	WALS
WALS10A	Alamblak	0.0	WALS
WALS10A	Mandarin	0.0	WALS
WALS10A	Abkhaz	0.0	WALS
WALS10A	Guarana{i}	1.0	WALS
WALS10A	Kobon	0.0	WALS
WALS10A	Korean	0.0	WALS
WALS10A	Hixkaryana	0.0	WALS
WALS10A	Hindi	1.0	WALS
WALS10A	Swahili	0.0	WALS
WALS10A	Japanese	0.0	WALS
WALS10A	Kannada	0.0	WALS
WALS10A	Russian	0.0	WALS
WALS10A	Greenlandic(West)	0.0	WALS
WALS10A	Greek(Modern)	0.0	WALS
WALS10A	Lakhota	1.0	WALS
WALS10A	Evenki	0.0	WALS
WALS10A	Lezgian	0.0	WALS
WALS10A	Chamorro	0.0	WALS
WALS10A	Chukchi	0.0	WALS
WALS10A	Tagalog	0.0	WALS
WALS10A	Spanish	0.0	WALS
WALS10A	Ngiyambaa	0.0	WALS
WALS10A	Jakaltek	0.0	WALS
WALS10A	Arabic(Egyptian)	0.0	WALS
WALS10A	Krongo	0.0	WALS
WALS10A	Burushaski	1.0	WALS
WALS10A	Indonesian	0.0	WALS
