Feature	Complexity	Set
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	1.0	APiCS
WALS112A	1.0	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	1.0	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	0.5	APiCS
WALS112A	1.0	APiCS
WALS112A	0.5	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	1.0	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS115A	0.666666666667	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	0.5	APiCS
WALS116A	1.0	APiCS
WALS116A	1.0	APiCS
WALS116A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	1.0	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS124A	0.5	APiCS
WALS124A	1.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.0	APiCS
WALS24A	0.0	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS24A	0.5	APiCS
WALS81A	1.0	APiCS
WALS81A	0.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	0.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	0.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	0.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	1.0	APiCS
WALS81A	0.0	APiCS
WALS81A	0.0	APiCS
WALS81A	0.0	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	1.0	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	1.0	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	1.0	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS85A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	1.0	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS86A	0.5	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	0.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS87A	1.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.5	APiCS
WALS88A	0.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS89A	1.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	1.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	1.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	1.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	1.0	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS90A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
WALS91A	0.5	APiCS
WALS91A	0.5	APiCS
WALS91A	1.0	APiCS
